Start Date,First Sold Date,Last Sold Date,Total ETH Sold,Total Retrieved USD,Initial Investment,ROI,Hold Value at End,ROI Hold
2022-08-25,2022-09-01,2022-12-01,14,19244.3,23625.28,-18.543610911701364,17945.899999999998,-24.03941879207358
2022-08-26,2022-09-02,2022-12-02,14,19390.399999999998,22381.38,-13.363697859560059,17944.78,-19.822727642352714
2022-08-27,2022-09-03,2022-12-03,14,19520.34,20800.08,-6.152572490105814,17788.960000000003,-14.47648278275852
2022-08-28,2022-09-04,2022-12-04,14,19368.35,20554.38,-5.770205669059355,17670.8,-14.029029335839862
2022-08-29,2022-09-05,2022-12-05,14,19222.969999999998,20888.28,-7.97246111216434,17882.899999999998,-14.387876838112096
2022-08-30,2022-09-06,2022-12-06,14,19172.28,21569.100000000002,-11.112285630833012,17636.92,-18.23061694739235
2022-08-31,2022-09-07,2022-12-07,14,18911.6,21956.48,-13.867796659573854,17479.98,-20.38805855947766
2022-09-01,2022-09-08,2022-12-08,14,18943.949999999997,21792.960000000003,-13.073074974670742,17588.059999999998,-19.294763079453205
2022-09-02,2022-09-09,2022-12-09,14,19068.309999999998,22365.42,-14.741999032434897,17856.16,-20.16174970110107
2022-09-03,2022-09-10,2022-12-10,14,19230.6,21847.84,-11.979399336501922,17791.48,-18.566412057210236
2022-09-04,2022-09-11,2022-12-11,14,19078.720000000005,21851.899999999998,-12.690795766043198,17797.08,-18.555915046288867
2022-09-05,2022-09-12,2022-12-12,14,18891.79,22270.08,-15.169635672615458,17633.559999999998,-20.81950311808491
2022-09-06,2022-09-13,2022-12-13,14,18851.07,22696.38,-16.942393456577662,18199.440000000002,-19.81346805085216
2022-09-07,2022-09-14,2022-12-14,14,18662.070000000003,22057.42,-15.393232753422637,18564.0,-15.837845042620572
2022-09-08,2022-09-15,2022-12-15,14,18601.770000000004,22806.84,-18.43775814624032,18016.32,-21.004751206217083
2022-09-09,2022-09-16,2022-12-16,14,18604.159999999996,23580.48,-21.10355684023397,17082.38,-27.557115037522557
2022-09-10,2022-09-17,2022-12-17,14,18660.429999999997,24463.600000000002,-23.721651760166147,16481.22,-32.62962115142498
2022-09-11,2022-09-18,2022-12-18,14,18507.47,24590.3,-24.736705123564974,16592.8,-32.52298670614023
2022-09-12,2022-09-19,2022-12-19,14,18330.210000000003,24335.22,-24.676210036317727,16473.100000000002,-32.307577248120204
2022-09-13,2022-09-20,2022-12-20,14,18391.01,23168.74,-20.62144941848371,16727.899999999998,-27.79969907729123
2022-09-14,2022-09-21,2022-12-21,14,18271.3,22443.26,-18.58892157378206,16972.48,-24.37604875584028
2022-09-15,2022-09-22,2022-12-22,14,18248.790000000005,21805.559999999998,-16.311298586232105,16863.84,-22.662660349011894
2022-09-16,2022-09-23,2022-12-23,14,18377.59,20272.98,-9.349340846782265,17101.0,-15.646343063525933
2022-09-17,2022-09-24,2022-12-24,14,18437.01,20216.7,-8.803068750092756,17088.82,-15.47176344309408
2022-09-18,2022-09-25,2022-12-25,14,18320.489999999998,19608.399999999998,-6.56815446441321,16990.68,-13.349992860202759
2022-09-19,2022-09-26,2022-12-26,14,18213.020000000004,18729.899999999998,-2.7596516799341897,17089.24,-8.759576933138973
2022-09-20,2022-09-27,2022-12-27,14,18258.59,18908.12,-3.4351908069125794,17054.24,-9.804676509351525
2022-09-21,2022-09-28,2022-12-28,14,18163.770000000004,18297.3,-0.7297798035775508,16791.88,-8.227552699032088
2022-09-22,2022-09-29,2022-12-29,14,18156.480000000003,18039.84,0.6465689274406151,16747.5,-7.163810765505682
2022-09-23,2022-09-30,2022-12-30,14,18260.6,18364.36,-0.5650074383207584,16726.5,-8.918688154664798
2022-09-24,2022-10-01,2022-12-31,14,18307.21,18612.3,-1.6391848401326015,16795.100000000002,-9.763436007371453
