Start Date,Last Buy Date,Sell Date,Total ETH Bought,Total Paid USD,Current Value of DCA Asset,ROI,Current Value of Hold Asset,ROI Hold
2023-05-03,2023-08-02,2023-08-09,0.7572825931861451,1400,1406.735717928515,0.4811227091796419,1382.8190717236757,-1.2272091625945905
2023-05-04,2023-08-03,2023-08-10,0.7590546807585212,1400,1407.5758189049866,0.5411299217847564,1371.9815035011231,-2.001321178491204
2023-05-05,2023-08-04,2023-08-11,0.755976728909535,1400,1396.5309308491621,-0.24779065363127625,1334.7136782131206,-4.663308699062814
2023-05-06,2023-08-05,2023-08-12,0.7544153609192534,1400,1394.9140023396997,-0.3632855471643097,1331.5295666844986,-4.8907452368215285
2023-05-07,2023-08-06,2023-08-13,0.7548299963922882,1400,1394.4427421352575,-0.39694699033874975,1358.681193985942,-2.951343286718432
2023-05-08,2023-08-07,2023-08-14,0.7592011403038574,1400,1400.2098470852102,0.014989077515013247,1393.9610540352317,-0.4313532831977389
2023-05-09,2023-08-08,2023-08-15,0.7570561976906252,1400,1386.1244745996732,-0.9911089571661966,1387.9845569880713,-0.8582459294234793
2023-05-10,2023-08-09,2023-08-16,0.7579432319437931,1400,1375.0302936631517,-1.7835504526320198,1379.4170201441427,-1.4702128468469482
2023-05-11,2023-08-10,2023-08-17,0.7601339208163794,1400,1276.8045481344807,-8.799675133251379,1300.4374249990324,-7.111612500069116
2023-05-12,2023-08-11,2023-08-18,0.7585010932313974,1400,1267.8573323690775,-9.43876197363732,1316.6022470898668,-5.956982350723804
2023-05-13,2023-08-12,2023-08-19,0.7570604367639377,1400,1267.0541999899644,-9.496128572145397,1300.0882220754938,-7.136555566036155
2023-05-14,2023-08-13,2023-08-20,0.7564275969069245,1400,1268.9980651229946,-9.357281062643242,1298.7834280784798,-7.229755137251442
2023-05-15,2023-08-14,2023-08-21,0.7594350223217272,1400,1267.1325234442484,-9.490534039696545,1285.864957998921,-8.152503000077072
2023-05-16,2023-08-15,2023-08-22,0.7575249437606348,1400,1236.667045938674,-11.666639575809004,1259.8610881428808,-10.009922275508513
2023-05-17,2023-08-16,2023-08-23,0.7587536416357977,1400,1261.8755938680788,-9.866029009422943,1285.5795617052527,-8.172888449624809
2023-05-18,2023-08-17,2023-08-24,0.7643677543353019,1400,1270.4250697705318,-9.255352159247732,1290.6912503744136,-7.8077678303990306
2023-05-19,2023-08-18,2023-08-25,0.7620648835018226,1400,1260.4324553655094,-9.96911033103504,1278.035776378318,-8.71173025869158
2023-05-20,2023-08-19,2023-08-26,0.7613245036632514,1400,1255.6144376666175,-10.313254452384465,1269.6793564032487,-9.308617399767952
2023-05-21,2023-08-20,2023-08-27,0.7607371277525578,1400,1257.178962581322,-10.20150267276272,1275.469284922792,-8.89505107694343
2023-05-22,2023-08-21,2023-08-28,0.7643210908136103,1400,1256.0776374321792,-10.28016875484434,1271.158478640412,-9.202965811399135
2023-05-23,2023-08-22,2023-08-29,0.7636565584371199,1400,1291.4272425385977,-7.755196961528734,1284.7451188938692,-8.232491507580773
2023-05-24,2023-08-23,2023-08-30,0.7636679207485487,1400,1308.8199026541076,-6.51286409613517,1320.0873674770714,-5.708045180209183
2023-05-25,2023-08-24,2023-08-31,0.769065399324291,1400,1290.0533727885454,-7.8533305151039,1312.1910062134014,-6.272070984757046
2023-05-26,2023-08-25,2023-09-01,0.7673320469078648,1400,1249.431425339138,-10.754898190061567,1253.8044375020625,-10.44254017842411
2023-05-27,2023-08-26,2023-09-02,0.7669686554896984,1400,1254.7607203811465,-10.374234258489537,1253.7496441943465,-10.446453986118106
2023-05-28,2023-08-27,2023-09-03,0.7661196514893471,1400,1253.272154281878,-10.480560408437277,1224.3226772158664,-12.548380198866685
2023-05-29,2023-08-28,2023-09-04,0.769921079745878,1400,1255.425613422831,-10.326741898369212,1199.7508868742607,-14.303508080409951
2023-05-30,2023-08-29,2023-09-05,0.7685246577964641,1400,1251.1888838789553,-10.62936543721748,1199.4505986054467,-14.324957242468095
2023-05-31,2023-08-30,2023-09-06,0.7669984408494958,1400,1253.30613228571,-10.478133408163574,1217.1166809429817,-13.06309421835845
2023-06-01,2023-08-31,2023-09-07,0.7728044948363285,1400,1267.6003007002362,-9.45712137855456,1229.9951257920588,-12.143205300567224
2023-06-02,2023-09-01,2023-09-08,0.7737452806136306,1400,1266.9846846464018,-9.501093953828445,1218.6665390830995,-12.952390065492898
2023-06-03,2023-09-02,2023-09-09,0.7733540185618978,1400,1263.095917896591,-9.778863007386365,1205.2700102785757,-13.909284980101738
2023-06-04,2023-09-03,2023-09-10,0.7737904200705098,1400,1253.3392950050074,-10.475764642499469,1194.1651351023997,-14.70249034982859
2023-06-05,2023-09-04,2023-09-11,0.7786930629423958,1400,1227.1190370990332,-12.348640207211913,1202.016966051552,-14.141645282032009
2023-06-06,2023-09-05,2023-09-12,0.7773235553926338,1400,1231.5137088085496,-12.0347350851036,1199.7014295682086,-14.307040745127958
2023-06-07,2023-09-06,2023-09-13,0.774992794854513,1400,1238.9267316382702,-11.505233454409272,1204.5262262790225,-13.962412408641253
2023-06-08,2023-09-07,2023-09-14,0.7802077146310971,1400,1267.1587555638037,-9.488660316871169,1231.9681413052313,-12.00227562105491
2023-06-09,2023-09-08,2023-09-15,0.7816552820582328,1400,1276.1929459108355,-8.843361006368891,1241.1233221840928,-11.34833412970766
2023-06-10,2023-09-09,2023-09-16,0.7818702375459617,1400,1283.267983479436,-8.338001180040285,1288.6428767714835,-7.954080230608318
2023-06-11,2023-09-10,2023-09-17,0.7828674882109696,1400,1273.0599659542684,-9.06714528898083,1294.278502313841,-7.551535549011354
2023-06-12,2023-09-11,2023-09-18,0.7876669283513649,1400,1291.3720523627792,-7.759139116944344,1318.9176454363667,-5.791596754545237
2023-06-13,2023-09-12,2023-09-19,0.7863540677609528,1400,1292.7424967769737,-7.661250230216167,1319.0577986646417,-5.7815858096684485
2023-06-14,2023-09-13,2023-09-20,0.7837267810856242,1400,1277.4903277051892,-8.750690878200771,1347.7763734511393,-3.730259039204335
2023-06-15,2023-09-14,2023-09-21,0.7875976868753478,1400,1259.5734767122688,-10.03046594912366,1356.7258691002078,-3.091009349985159
2023-06-16,2023-09-15,2023-09-22,0.7886060220254691,1400,1254.135928947544,-10.41886221803257,1317.245581962218,-5.9110298598415705
2023-06-17,2023-09-16,2023-09-23,0.786716504015186,1400,1253.3731327018738,-10.47334766415187,1281.5221263344174,-8.462705261827328
2023-06-18,2023-09-17,2023-09-24,0.7875113006200409,1400,1250.961701034935,-10.645592783218929,1283.7771530499738,-8.301631925001873
