Start Date,First Sold Date,Last Sold Date,Total ETH Sold,Total Retrieved USD,Initial Investment,ROI,Hold Value at End,ROI Hold
2021-01-03,2021-01-10,2021-04-11,14,23134.219999999998,12446.84,85.864203283725,29995.420000000002,140.9882347648078
2021-01-04,2021-01-11,2021-04-12,14,23025.47,14458.5,59.252135422070076,30170.559999999998,108.6700556765916
2021-01-05,2021-01-12,2021-04-13,14,23301.369999999995,14813.259999999998,57.30075621436468,31198.859999999997,110.61440898222268
2021-01-06,2021-01-13,2021-04-14,14,23542.17,15915.619999999999,47.91864847238122,33139.82,108.22198569706994
2021-01-07,2021-01-14,2021-04-15,14,23729.829999999994,17150.14,38.36522617308077,34679.4,102.21059419923104
2021-01-08,2021-01-15,2021-04-16,14,23880.379999999997,16449.3,45.17566097037563,34063.68,107.08285458955702
2021-01-09,2021-01-16,2021-04-17,14,24362.05,17402.98,39.98780668598136,33817.420000000006,94.31970846372292
2021-01-10,2021-01-17,2021-04-18,14,24051.51,17798.48,35.13238209105496,30640.54,72.15256583708273
2021-01-11,2021-01-18,2021-04-19,14,24113.93,15305.779999999999,57.547867537623056,30544.22,99.56003548986072
2021-01-12,2021-01-19,2021-04-20,14,24423.359999999993,15134.0,61.380732126338,30841.859999999997,103.79185938945419
2021-01-13,2021-01-20,2021-04-21,14,24830.510000000002,14902.16,66.62356329552227,32938.920000000006,121.03453459095867
2021-01-14,2021-01-21,2021-04-22,14,25039.749999999996,16360.539999999999,53.04965484024364,34699.420000000006,112.09214365784996
2021-01-15,2021-01-22,2021-04-23,14,24988.06,16388.539999999997,52.472764504952885,31896.059999999998,94.62417030437125
2021-01-16,2021-01-23,2021-04-24,14,25403.929999999997,17133.76,48.26827269671105,31720.079999999998,85.13204340436658
2021-01-17,2021-01-24,2021-04-25,14,25094.789999999997,17080.28,46.92259143292733,31686.200000000004,85.51335224012725
2021-01-18,2021-01-25,2021-04-26,14,25312.879999999997,17127.32,47.79241585957405,33912.619999999995,98.00307345223885
2021-01-19,2021-01-26,2021-04-27,14,25660.829999999998,18807.74,36.437604943496645,36132.32,92.11409770658248
2021-01-20,2021-01-27,2021-04-28,14,26166.77,18543.28,41.11187449038143,37250.920000000006,100.88635883187875
2021-01-21,2021-01-28,2021-04-29,14,26534.209999999995,17368.12,52.77537234887827,38290.56,120.4646213867707
2021-01-22,2021-01-29,2021-04-30,14,26591.030000000002,16227.960000000001,63.85935139105594,38669.54,138.28959400935176
2021-01-23,2021-01-30,2021-05-01,14,27021.08,17311.28,56.089439948981266,39951.380000000005,130.78235693721092
2021-01-24,2021-01-31,2021-05-02,14,26707.309999999998,18342.66,45.60216457155068,40917.94,123.07527915798472
2021-01-25,2021-02-01,2021-05-03,14,27127.11,19409.32,39.76331988962004,44808.54,130.8609472150493
2021-01-26,2021-02-02,2021-05-04,14,27698.28,18405.940000000002,50.48554977360566,46930.24,154.97334012824115
2021-01-27,2021-02-03,2021-05-05,14,28252.36,18083.66,56.23142660280054,47281.920000000006,161.46211552307446
2021-01-28,2021-02-04,2021-05-06,14,28735.549999999996,18077.22,58.96000601862451,48895.98,170.48395715712925
2021-01-29,2021-02-05,2021-05-07,14,28702.199999999997,19048.539999999997,50.679264657553816,48604.920000000006,155.163492845121
2021-01-30,2021-02-06,2021-05-08,14,29357.589999999997,19116.440000000002,53.5724747913314,51827.579999999994,171.11522856766211
2021-01-31,2021-02-07,2021-05-09,14,29236.219999999998,18671.940000000002,56.57837375227209,54076.68,189.61468385181183
2021-02-01,2021-02-08,2021-05-10,14,29743.97,18537.399999999998,60.45383926548493,55173.44,197.63310928177637
2021-02-02,2021-02-09,2021-05-11,14,30226.45,20340.32,48.60361095597317,55734.700000000004,174.01093001486706
2021-02-03,2021-02-10,2021-05-12,14,30740.999999999996,22196.440000000002,38.49518211028432,57037.4,156.9664324549342
2021-02-04,2021-02-11,2021-05-13,14,30901.019999999997,22757.28,35.78520807407563,53073.86,133.2170628475811
2021-02-05,2021-02-12,2021-05-14,14,30963.76,23459.100000000002,31.990400313737506,55120.94,134.9661325455793
2021-02-06,2021-02-13,2021-05-15,14,31547.550000000003,23711.66,33.046568650191524,54371.1,129.3011117737012
2021-02-07,2021-02-14,2021-05-16,14,31255.25,22342.460000000003,39.891712908963456,50608.880000000005,126.51435875906233
2021-02-08,2021-02-15,2021-05-17,14,31431.269999999997,23395.26,34.34888092716216,47017.46,100.97002555218451
2021-02-09,2021-02-16,2021-05-18,14,31867.09,24693.059999999998,29.052818889193983,47662.02,93.01787627778818
2021-02-10,2021-02-17,2021-05-19,14,31679.579999999994,24592.68,28.81711143315814,37732.799999999996,53.43102093793761
2021-02-11,2021-02-18,2021-05-20,14,31725.099999999995,24606.539999999997,28.929544747046915,36143.66,46.88639686847483
2021-02-12,2021-02-19,2021-05-21,14,31686.78,25238.64,25.54868249636272,35360.920000000006,40.10628147950922
2021-02-13,2021-02-20,2021-05-22,14,32052.49,25495.539999999997,25.718027545209885,32564.700000000004,27.727045593072386
2021-02-14,2021-02-21,2021-05-23,14,31497.159999999993,25466.42,23.681145602719166,28853.16,13.298846088299815
2021-02-15,2021-02-22,2021-05-24,14,32054.02,24624.18,30.172943830007743,33342.68,35.40625515245584
2021-02-16,2021-02-23,2021-05-25,14,32662.46,24879.12,31.28462743055221,36014.299999999996,44.7571296733968
2021-02-17,2021-02-24,2021-05-26,14,32666.309999999998,25132.66,29.975537806185248,38946.880000000005,54.965212595881226
2021-02-18,2021-02-25,2021-05-27,14,32591.73,26586.7,22.586594048904146,38719.52,45.63492272452014
2021-02-19,2021-02-26,2021-05-28,14,32302.519999999997,27063.68,19.35745619221036,35684.04,31.85213540804503
2021-02-20,2021-02-27,2021-05-29,14,32506.790000000005,27067.74,20.094215475691737,33427.94,23.497344070838572
2021-02-21,2021-02-28,2021-05-30,14,31895.359999999993,27052.34,17.902406963685927,32627.140000000003,20.607459465613704
2021-02-22,2021-03-01,2021-05-31,14,32793.159999999996,24619.559999999998,33.19961851470944,34967.52,42.03145791395135
2021-02-23,2021-03-02,2021-06-01,14,33717.78,22121.82,52.41865271483087,36896.299999999996,66.7869099377899
2021-02-24,2021-03-03,2021-06-02,14,33733.71,22554.0,49.56863527533918,37497.6,66.25698324022345
2021-02-25,2021-03-04,2021-06-03,14,33803.56,21946.960000000003,54.0238830343701,38912.579999999994,77.30282462810334
2021-02-26,2021-03-05,2021-06-04,14,33528.92,20769.0,61.43733448890172,37938.6,82.66936299292213
2021-02-27,2021-03-06,2021-06-05,14,33715.29,20711.039999999997,62.78897631408179,37630.04,81.69073112697386
2021-02-28,2021-03-07,2021-06-06,14,33190.73,19382.02,71.24494763703682,37517.200000000004,93.56702758536007
2021-03-01,2021-03-08,2021-06-07,14,34015.689999999995,20888.84,62.841450267224005,38004.26,81.93571304103054
2021-03-02,2021-03-09,2021-06-08,14,34656.51,21412.58,61.85116412875048,34554.799999999996,61.376162984563244
2021-03-03,2021-03-10,2021-06-09,14,34686.21,21925.82,58.19800582144704,35260.82,60.81870598226201
2021-03-04,2021-03-11,2021-06-10,14,34764.21,21938.42,58.46268783257865,35387.52,61.303867826397706
2021-03-05,2021-03-12,2021-06-11,14,34440.68,20991.32,64.07105413094556,33755.96,60.80913444223612
2021-03-06,2021-03-13,2021-06-12,14,34477.66,22317.68,54.48586053747524,32990.86,47.82387775073394
2021-03-07,2021-03-14,2021-06-13,14,33936.98999999999,23572.36,43.969420117459556,34020.0,44.32156983857365
2021-03-08,2021-03-15,2021-06-14,14,34800.53,24542.98,41.794231996277546,35530.74,44.769461573125994
2021-03-09,2021-03-16,2021-06-15,14,35397.54,25706.24,37.70018485783996,36080.66,40.357594109445806
2021-03-10,2021-03-17,2021-06-16,14,35320.549999999996,25482.100000000002,38.609259048508534,34362.86,34.85097382083893
2021-03-11,2021-03-18,2021-06-17,14,35359.729999999996,25049.08,41.16179117157194,33386.36,33.28377728842735
2021-03-12,2021-03-19,2021-06-18,14,34918.69,24979.36,39.79017076498358,31671.5,26.79067838407389
2021-03-13,2021-03-20,2021-06-19,14,34865.67,25698.960000000003,35.669575733803995,31131.100000000002,21.137586890675728
2021-03-14,2021-03-21,2021-06-20,14,34211.71,26431.3,29.436350084937178,30277.38,14.551232818665754
2021-03-15,2021-03-22,2021-06-21,14,35044.450000000004,25471.600000000002,37.58244476200946,28886.480000000003,13.406617566230628
2021-03-16,2021-03-23,2021-06-22,14,35479.36,24759.84,43.29397928258018,25905.32,4.626362690550502
2021-03-17,2021-03-24,2021-06-23,14,35461.600000000006,25123.0,41.1519324921387,27097.7,7.860128169406523
2021-03-18,2021-03-25,2021-06-24,14,35542.44,24880.52,42.85248057516483,27438.460000000003,10.280894450759078
2021-03-19,2021-03-26,2021-06-25,14,35030.94,25113.62,39.48980672638992,26685.12,6.257560638410552
2021-03-20,2021-03-27,2021-06-26,14,34807.32000000001,25805.08,34.88553416614095,24988.18,-3.165655754603362
2021-03-21,2021-03-28,2021-06-27,14,34313.56,25112.5,36.63936286709805,26538.399999999998,5.678048780487796
2021-03-22,2021-03-29,2021-06-28,14,35353.03,24403.82,44.86678724888152,28723.940000000002,17.702638357437493
2021-03-23,2021-03-30,2021-06-29,14,35944.78,23713.48,51.5795235452578,30229.359999999997,27.477535983752688
2021-03-24,2021-03-31,2021-06-30,14,35992.860000000015,23178.539999999997,55.28527681208575,30616.18,32.088474942770354
2021-03-25,2021-04-01,2021-07-01,14,36127.04,22303.960000000003,61.97590024372352,30488.359999999997,36.694829079679096
2021-03-26,2021-04-02,2021-07-02,14,35470.82,23083.62,53.66229386898589,29241.940000000002,26.678311287397744
2021-03-27,2021-04-03,2021-07-03,14,35281.33,23849.98,47.930228872309335,30486.12,27.824509706087802
2021-03-28,2021-04-04,2021-07-04,14,34900.49999999999,23808.68,46.587295053736675,32025.84,34.51329515118016
2021-03-29,2021-04-05,2021-07-05,14,35835.060000000005,24646.3,45.39732130177757,31394.72,27.381067340736752
2021-03-30,2021-04-06,2021-07-06,14,36389.44,25584.3,42.233479125870176,31809.54,24.332266272675046
2021-03-31,2021-04-07,2021-07-07,14,36473.340000000004,26185.88,39.28628711351309,32912.6,25.68834807155611
2021-04-01,2021-04-08,2021-07-08,14,36383.13,27308.68,33.22917841506802,30893.940000000002,13.128646276568483
2021-04-02,2021-04-09,2021-07-09,14,35532.47,28791.980000000003,23.410998479437666,29655.079999999998,2.997709778903691
2021-04-03,2021-04-10,2021-07-10,14,35330.659999999996,29213.66,20.93883477797714,29904.28,2.3640310731349614
2021-04-04,2021-04-11,2021-07-11,14,34970.0,28822.22,21.3300016445645,29795.22,3.3758676465588007
2021-04-05,2021-04-12,2021-07-12,14,35837.73,29213.66,22.674563885524794,29251.04,0.12795384077175206
2021-04-06,2021-04-13,2021-07-13,14,36266.66,29461.88,23.09689673571409,27742.960000000003,-5.834386671862075
2021-04-07,2021-04-14,2021-07-14,14,36376.200000000004,28550.34,27.410741868573208,27190.38,-4.763375847713195
2021-04-08,2021-04-15,2021-07-15,14,36318.34,28354.2,28.08804339392399,27447.14,-3.1990322421369717
2021-04-09,2021-04-16,2021-07-16,14,35360.090000000004,29106.28,21.48611914679583,26692.960000000003,-8.291406528075715
2021-04-10,2021-04-17,2021-07-17,14,35087.35999999999,29818.46,17.669926615928503,26412.26,-11.423125137917923
2021-04-11,2021-04-18,2021-07-18,14,34763.14,29995.420000000002,15.894826610195814,27099.38,-9.65494065427322
2021-04-12,2021-04-19,2021-07-19,14,35544.7,30170.559999999998,17.81252983040421,26068.14,-13.597427425941044
2021-04-13,2021-04-20,2021-07-20,14,35817.689999999995,31198.859999999997,14.80448324073379,24913.28,-20.14682587761219
2021-04-14,2021-04-21,2021-07-21,14,35901.42,33139.82,8.33317742824191,26492.899999999998,-20.057200069282217
2021-04-15,2021-04-22,2021-07-22,14,35840.45,34679.4,3.3479529634307275,27988.940000000002,-19.29231762948609
2021-04-16,2021-04-23,2021-07-23,14,34991.91,34063.68,2.7249844996195454,28909.16,-15.132011573617415
2021-04-17,2021-04-24,2021-07-24,14,34824.31999999999,33817.420000000006,2.9774595459972604,30134.859999999997,-10.889535629861793
2021-04-18,2021-04-25,2021-07-25,14,34726.159999999996,30640.54,13.334033930211397,30122.82,-1.689656905524515
2021-04-19,2021-04-26,2021-07-26,14,35666.04,30544.22,16.768540823763054,32242.980000000003,5.561641449675264
2021-04-20,2021-04-27,2021-07-27,14,35850.53999999999,30841.859999999997,16.239876583318896,31301.760000000002,1.4911552027017991
2021-04-21,2021-04-28,2021-07-28,14,35844.99,32938.920000000006,8.822602562561226,32148.899999999998,-2.3984392930915996
2021-04-22,2021-04-29,2021-07-29,14,35696.85,34699.420000000006,2.8744860865109354,32689.019999999997,-5.793756783254614
2021-04-23,2021-04-30,2021-07-30,14,35109.64,31896.059999999998,10.075162888457076,33544.28,5.167472095299549
2021-04-24,2021-05-01,2021-07-31,14,35046.09,31720.079999999998,10.485503189147058,34824.86,9.788058542097001
2021-04-25,2021-05-02,2021-08-01,14,35071.03999999999,31686.200000000004,10.682379079851762,36514.52,15.237926920867734
2021-04-26,2021-05-03,2021-08-02,14,35832.26,33912.619999999995,5.660547607350912,36239.700000000004,6.861988250981521
2021-04-27,2021-05-04,2021-08-03,14,35809.490000000005,36132.32,-0.8934660160210982,35557.619999999995,-1.5905427606087967
2021-04-28,2021-05-05,2021-08-04,14,35798.16999999999,37250.920000000006,-3.899903680231292,36595.44,-1.7596343929223843
2021-04-29,2021-05-06,2021-08-05,14,35652.36999999999,38290.56,-6.88992273813705,37667.84,-1.6263016263016294
2021-04-30,2021-05-07,2021-08-06,14,35183.88,38669.54,-9.013968099956719,39708.9,2.6878002686352116
2021-05-01,2021-05-08,2021-08-07,14,35211.799999999996,39951.380000000005,-11.86336992614525,42271.32,5.806908297035033
2021-05-02,2021-05-09,2021-08-08,14,35216.509999999995,40917.94,-13.933814849916704,42954.52,4.9772300365072
2021-05-03,2021-05-10,2021-08-09,14,35674.96,44808.54,-20.383569739161334,42606.34,-4.914688137573784
2021-05-04,2021-05-11,2021-08-10,14,35601.41,46930.24,-24.139723129478977,44017.119999999995,-6.207340938380035
2021-05-05,2021-05-12,2021-08-11,14,35616.94999999999,47281.920000000006,-24.671100496764968,44744.84,-5.3658565472806705
2021-05-06,2021-05-13,2021-08-12,14,35270.03999999999,48895.98,-27.867198898559774,43543.36,-10.946953103302159
2021-05-07,2021-05-14,2021-08-13,14,34893.27,48604.920000000006,-28.21041573569097,44536.380000000005,-8.370634083956933
2021-05-08,2021-05-15,2021-08-14,14,34781.729999999996,51827.579999999994,-32.889534876990204,45806.6,-11.617328071270155
2021-05-09,2021-05-16,2021-08-15,14,34572.83,54076.68,-36.067025564439234,45065.16,-16.6643366419684
2021-05-10,2021-05-17,2021-08-16,14,34970.89,55173.44,-36.61644080920095,45316.46,-17.865443952742485
2021-05-11,2021-05-18,2021-08-17,14,34763.0,55734.700000000004,-37.62772563591443,43996.96,-21.06002185353111
2021-05-12,2021-05-19,2021-08-18,14,34584.850000000006,57037.4,-39.36460988754746,42588.0,-25.33320242507548
2021-05-13,2021-05-20,2021-08-19,14,34552.84,53073.86,-34.89668925531326,43033.06,-18.918541067109125
2021-05-14,2021-05-21,2021-08-20,14,34194.24,55120.94,-37.96506373077093,45334.52,-17.754450486512035
2021-05-15,2021-05-22,2021-08-21,14,34156.689999999995,54371.1,-37.17859303931685,45620.54,-16.094138246237428
2021-05-16,2021-05-23,2021-08-22,14,34165.280000000006,50608.880000000005,-32.49153113050515,44903.18,-11.274108417337043
2021-05-17,2021-05-24,2021-08-23,14,34917.119999999995,47017.46,-25.735843663183854,46264.68,-1.6010647959289994
2021-05-18,2021-05-25,2021-08-24,14,34614.97,47662.02,-27.374102062816462,45589.6,-4.348158135135687
2021-05-19,2021-05-26,2021-08-25,14,35057.07,37732.799999999996,-7.091257473603857,44343.880000000005,17.520777678836478
2021-05-20,2021-05-27,2021-08-26,14,35126.090000000004,36143.66,-2.815348528621616,44169.16,22.204447474328827
2021-05-21,2021-05-28,2021-08-27,14,34841.619999999995,35360.920000000006,-1.4685703878745522,44424.24,25.63089421881555
2021-05-22,2021-05-29,2021-08-28,14,35081.759999999995,32564.700000000004,7.729412523376509,45515.68,39.76999634573632
2021-05-23,2021-05-30,2021-08-29,14,35325.38,28853.16,22.431581150903394,45094.56,56.28984832163964
2021-05-24,2021-05-31,2021-08-30,14,35784.509999999995,33342.68,7.323436508403026,45486.14,36.420167784953094
2021-05-25,2021-06-01,2021-08-31,14,35373.62,36014.299999999996,-1.7789600242125854,46635.4,29.49134093957125
2021-05-26,2021-06-02,2021-09-01,14,35887.28999999999,38946.880000000005,-7.85580257006469,50569.96,29.8434174958302
2021-05-27,2021-06-03,2021-09-02,14,36139.14,38719.52,-6.66428716058463,52902.22,36.629328049521284
2021-05-28,2021-06-04,2021-09-03,14,36160.33,35684.04,1.3347423666154417,54145.98,51.73724723994256
2021-05-29,2021-06-05,2021-09-04,14,36597.740000000005,33427.94,9.482486805947369,54651.66,63.490959957448766
2021-05-30,2021-06-06,2021-09-05,14,36903.70999999999,32627.140000000003,13.10740077125972,54723.76,67.72466112567635
2021-05-31,2021-06-07,2021-09-06,14,37205.54,34967.52,6.400282319135027,54861.94,56.893997629800474
2021-06-01,2021-06-08,2021-09-07,14,36241.939999999995,36896.299999999996,-1.7735111650761748,49052.78,32.94769394221102
2021-06-02,2021-06-09,2021-09-08,14,36600.83,37497.6,-2.3915397252090713,47487.16,26.640531660692968
2021-06-03,2021-06-10,2021-09-09,14,36841.42,38912.579999999994,-5.322597473619062,48744.5,25.266687533954336
2021-06-04,2021-06-11,2021-09-10,14,36785.25,37938.6,-3.040043649475728,46687.48,23.060629543525604
2021-06-05,2021-06-12,2021-09-11,14,37187.62,37630.04,-1.1757096192297385,45888.36,21.946083501372836
2021-06-06,2021-06-13,2021-09-12,14,37572.700000000004,37517.200000000004,0.1479321484545755,46883.06,24.964176431076925
2021-06-07,2021-06-14,2021-09-13,14,37764.96,38004.26,-0.6296662532042536,45836.14,20.607900272232634
2021-06-08,2021-06-15,2021-09-14,14,37125.14,34554.799999999996,7.438445599453633,46919.6,35.78316181832916
2021-06-09,2021-06-16,2021-09-15,14,37572.8,35260.82,6.556795899811754,48868.4,38.591218241663135
2021-06-10,2021-06-17,2021-09-16,14,37895.299999999996,35387.52,7.086622628542489,50141.84,41.693568806178
2021-06-11,2021-06-18,2021-09-17,14,37846.99,33755.96,12.119430168776118,48620.32,44.03477193360817
2021-06-12,2021-06-19,2021-09-18,14,38287.479999999996,32990.86,16.05481033231627,48388.9,46.67365446065971
2021-06-13,2021-06-20,2021-09-19,14,38509.95,34020.0,13.197971781305107,47141.5,38.56995884773662
2021-06-14,2021-06-21,2021-09-20,14,38369.130000000005,35530.74,7.988547381788297,43989.119999999995,23.80580871662115
2021-06-15,2021-06-22,2021-09-21,14,37437.0,36080.66,3.75918844056621,40446.700000000004,12.100776427038753
2021-06-16,2021-06-23,2021-09-22,14,38033.57000000001,34362.86,10.682201656090344,40813.64,18.77253523135152
2021-06-17,2021-06-24,2021-09-23,14,38616.38,33386.36,15.665139895454303,43481.48,30.23725856906833
2021-06-18,2021-06-25,2021-09-24,14,38538.229999999996,31671.5,21.681101305590186,41348.86,30.555420488451762
2021-06-19,2021-06-26,2021-09-25,14,38957.81,31131.100000000002,25.14112896749551,40515.72,30.14548152811818
2021-06-20,2021-06-27,2021-09-26,14,39277.0,30277.38,29.72390609755533,41016.079999999994,35.46773201644262
2021-06-21,2021-06-28,2021-09-27,14,39353.990000000005,28886.480000000003,36.236710045668424,42674.52,47.731810867921574
2021-06-22,2021-06-29,2021-09-28,14,38468.69,25905.32,48.49725847818133,40348.98,55.75557453063696
2021-06-23,2021-06-30,2021-09-29,14,38964.950000000004,27097.7,43.794307265930335,40137.02,48.11965591175633
2021-06-24,2021-07-01,2021-09-30,14,39599.89,27438.460000000003,44.32256766596957,41207.6,50.18189796366121
2021-06-25,2021-07-02,2021-10-01,14,39786.4,26685.12,49.095825688623485,44159.5,65.4836103416436
2021-06-26,2021-07-03,2021-10-02,14,40535.37,24988.18,62.21817675396929,47074.02,88.38514849820994
2021-06-27,2021-07-04,2021-10-03,14,40797.76,26538.399999999998,53.73104633286108,47829.04,80.22578603080821
2021-06-28,2021-07-05,2021-10-04,14,40661.39000000001,28723.940000000002,41.55923595439903,47027.54,63.7224559026373
2021-06-29,2021-07-06,2021-10-05,14,39763.08,30229.359999999997,31.53794853744838,48350.82,59.94655526944668
2021-06-30,2021-07-07,2021-10-06,14,40266.59,30616.18,31.520620795932075,48839.14,59.520684814369396
2021-07-01,2021-07-08,2021-10-07,14,40987.11,30488.359999999997,34.43527300254918,49909.44,63.699982550717735
2021-07-02,2021-07-09,2021-10-08,14,41305.58,29241.940000000002,41.25458160436688,50510.46,72.732930852057
2021-07-03,2021-07-10,2021-10-09,14,41944.23,30486.12,37.584677879638356,50210.16,64.69842669385282
2021-07-04,2021-07-11,2021-10-10,14,42019.310000000005,32025.84,31.20439620006846,49127.54,53.39969224850933
2021-07-05,2021-07-12,2021-10-11,14,41922.94,31394.72,33.53500206404135,49056.420000000006,56.256911990296466
2021-07-06,2021-07-13,2021-10-12,14,40967.880000000005,31809.54,28.79117396856416,48676.74,53.02560175343623
2021-07-07,2021-07-14,2021-10-13,14,41428.35999999999,32912.6,25.87385985914208,49177.380000000005,49.41809519758392
2021-07-08,2021-07-15,2021-10-14,14,42485.16999999999,30893.940000000002,37.519429376764464,51866.78,67.886582287659
2021-07-09,2021-07-16,2021-10-15,14,43002.770000000004,29655.079999999998,45.009792588656,53415.74,80.12340550084505
2021-07-10,2021-07-17,2021-10-16,14,43692.380000000005,29904.28,46.107446827009404,54378.380000000005,81.84146215859404
2021-07-11,2021-07-18,2021-10-17,14,43678.89,29795.22,46.59697092352397,53029.34,77.97935373526356
2021-07-12,2021-07-19,2021-10-18,14,43621.060000000005,29251.04,49.126526783321225,53024.72,81.27464869625149
2021-07-13,2021-07-20,2021-10-19,14,42796.590000000004,27742.960000000003,54.2610810093804,53344.9,92.28265477079589
2021-07-14,2021-07-21,2021-10-20,14,43486.56999999999,27190.38,59.93366036075991,56005.32,105.97476019092045
2021-07-15,2021-07-22,2021-10-21,14,44723.95,27447.14,62.94575682566562,58790.06,114.19375570642332
2021-07-16,2021-07-23,2021-10-22,14,45131.79000000001,26692.960000000003,69.07750208294622,56499.24,111.66344983845924
2021-07-17,2021-07-24,2021-10-23,14,45863.939999999995,26412.26,73.64640511641184,56814.1,115.1050307698016
2021-07-18,2021-07-25,2021-10-24,14,45819.64,27099.38,69.08003061324649,57069.880000000005,110.59478113521418
2021-07-19,2021-07-26,2021-10-25,14,45913.4,26068.14,76.12840808742013,58160.90000000001,123.11104666462589
2021-07-20,2021-07-27,2021-10-26,14,45215.05,24913.28,81.48975165052536,58771.719999999994,135.90518791584245
2021-07-21,2021-07-28,2021-10-27,14,45708.92999999999,26492.899999999998,72.53275405863457,57605.94,117.43916294554393
2021-07-22,2021-07-29,2021-10-28,14,46824.170000000006,27988.940000000002,67.29526019920726,57392.020000000004,105.05249573581565
2021-07-23,2021-07-30,2021-10-29,14,47430.57000000001,28909.16,64.0676173226756,61092.08,111.32429997966042
2021-07-24,2021-07-31,2021-10-30,14,48051.119999999995,30134.859999999997,59.45360290374669,60755.380000000005,101.61162188906805
2021-07-25,2021-08-01,2021-10-31,14,47954.73999999999,30122.82,59.19737926263209,60014.219999999994,99.23174523500786
2021-07-26,2021-08-02,2021-11-01,14,47879.47,32242.980000000003,48.49579660440814,59767.96000000001,85.36735748370653
2021-07-27,2021-08-03,2021-11-02,14,47423.530000000006,31301.760000000002,51.50435630456563,62220.479999999996,98.77629884070413
2021-07-28,2021-08-04,2021-11-03,14,47976.52,32148.899999999998,49.23222878543279,63895.159999999996,98.74757767761884
2021-07-29,2021-08-05,2021-11-04,14,49005.810000000005,32689.019999999997,49.91520088396657,63231.979999999996,93.43492096122796
2021-07-30,2021-08-06,2021-11-05,14,49543.740000000005,33544.28,47.69653723376983,63128.659999999996,88.19500671947647
2021-07-31,2021-08-07,2021-11-06,14,49996.619999999995,34824.86,43.56588942496824,62061.86,78.21136969394851
2021-08-01,2021-08-08,2021-11-07,14,49922.509999999995,36514.52,36.719611814697274,64063.299999999996,75.44609651174382
2021-08-02,2021-08-09,2021-11-08,14,50011.93000000001,36239.700000000004,38.00315675902395,66094.14,82.38048328214636
2021-08-03,2021-08-10,2021-11-09,14,49661.51,35557.619999999995,39.66488758246477,66889.34000000001,88.11534630270536
2021-08-04,2021-08-11,2021-11-10,14,50034.86,36595.44,36.724302262795575,65412.200000000004,78.7441276836677
2021-08-05,2021-08-12,2021-11-11,14,50994.770000000004,37667.84,35.380127981854045,65513.280000000006,73.9236441484301
2021-08-06,2021-08-13,2021-11-12,14,51367.220000000016,39708.9,29.359463495589182,65237.619999999995,64.28966805930155
2021-08-07,2021-08-14,2021-11-13,14,51619.39,42271.32,22.114450175674666,64990.09999999999,53.745139730673166
2021-08-08,2021-08-15,2021-11-14,14,51457.72,42954.52,19.795821254666578,64447.46000000001,50.03650372533557
2021-08-09,2021-08-16,2021-11-15,14,51624.240000000005,42606.34,21.165629340609893,65178.68,52.97882897240177
2021-08-10,2021-08-17,2021-11-16,14,51035.45,44017.119999999995,15.944546122054334,63252.280000000006,43.69926973868352
2021-08-11,2021-08-18,2021-11-17,14,51042.520000000004,44744.84,14.074650842421176,58852.08,31.52819408897206
2021-08-12,2021-08-19,2021-11-18,14,52035.92,43543.36,19.503685521742,58119.46000000001,33.47490868871857
2021-08-13,2021-08-20,2021-11-19,14,52333.37,44536.380000000005,17.507013367498654,58062.479999999996,30.370901272173423
2021-08-14,2021-08-21,2021-11-20,14,52669.31,45806.6,14.981924002218019,60505.479999999996,32.08900027506953
2021-08-15,2021-08-22,2021-11-21,14,52577.75,45065.16,16.670505552404556,60745.58,34.79499462555996
2021-08-16,2021-08-23,2021-11-22,14,52555.15000000001,45316.46,15.973644013676289,58349.200000000004,28.759395592683113
2021-08-17,2021-08-24,2021-11-23,14,52120.439999999995,43996.96,18.463730221360738,59186.82,34.52479444034316
2021-08-18,2021-08-25,2021-11-24,14,52277.05000000001,42588.0,22.750657462195946,59871.42,40.58284023668639
2021-08-19,2021-08-26,2021-11-25,14,53362.280000000006,43033.06,24.00298747056335,61602.09999999999,43.15063813728327
2021-08-20,2021-08-27,2021-11-26,14,53337.36,45334.52,17.652861439803498,59390.380000000005,31.00476193417292
2021-08-21,2021-08-28,2021-11-27,14,53521.299999999996,45620.54,17.318427182142067,57548.40000000001,26.145810637050783
2021-08-22,2021-08-29,2021-11-28,14,53514.32000000001,44903.18,19.17712732149484,58015.159999999996,29.200559960341327
2021-08-23,2021-08-30,2021-11-29,14,53623.21000000001,46264.68,15.905286711158503,61217.520000000004,32.32020625669518
2021-08-24,2021-08-31,2021-11-30,14,53419.71,45589.6,17.175211013038062,63779.380000000005,39.89896818572659
2021-08-25,2021-09-01,2021-12-01,14,53765.130000000005,44343.880000000005,21.24588556526853,65177.0,46.9808235093546
2021-08-26,2021-09-02,2021-12-02,14,54742.55,44169.16,23.938399552991267,63492.94,43.74948493473727
2021-08-27,2021-09-03,2021-12-03,14,54537.920000000006,44424.24,22.766129482462745,61232.08,37.834839718135875
2021-08-28,2021-09-04,2021-12-04,14,54154.28999999999,45515.68,18.979415445402537,54377.54,19.469905755555008
2021-08-29,2021-09-05,2021-12-05,14,54436.850000000006,45094.56,20.717110888763543,58009.979999999996,28.640749571566943
2021-08-30,2021-09-06,2021-12-06,14,54527.36,45486.14,19.876867986599876,58144.24,27.828476982219197
